Position_race,Abbreviation,DriverNumber_race,TeamName_race,GridPosition,Year,Round,Circuit_race,Position_quali
19.0,ZHO,24,Kick Sauber,19.0,2024,14,Spa-Francorchamps,20.0
20.0,RUS,63,Mercedes,6.0,2024,14,Spa-Francorchamps,7.0
1.0,NOR,4,McLaren,1.0,2024,15,Zandvoort,1.0
2.0,VER,1,Red Bull Racing,2.0,2024,15,Zandvoort,2.0
3.0,LEC,16,Ferrari,6.0,2024,15,Zandvoort,6.0
4.0,PIA,81,McLaren,3.0,2024,15,Zandvoort,3.0
5.0,SAI,55,Ferrari,10.0,2024,15,Zandvoort,10.0
6.0,PER,11,Red Bull Racing,5.0,2024,15,Zandvoort,5.0
7.0,RUS,63,Mercedes,4.0,2024,15,Zandvoort,4.0
8.0,HAM,44,Mercedes,14.0,2024,15,Zandvoort,11.0
9.0,GAS,10,Alpine,9.0,2024,15,Zandvoort,9.0
10.0,ALO,14,Aston Martin,7.0,2024,15,Zandvoort,7.0
11.0,HUL,27,Haas F1 Team,12.0,2024,15,Zandvoort,13.0
12.0,RIC,3,RB,13.0,2024,15,Zandvoort,15.0
13.0,STR,18,Aston Martin,8.0,2024,15,Zandvoort,8.0
14.0,ALB,23,Williams,19.0,2024,15,Zandvoort,10.0
15.0,OCO,31,Alpine,15.0,2024,15,Zandvoort,16.0
16.0,SAR,2,Williams,18.0,2024,15,Zandvoort,20.0
17.0,TSU,22,RB,11.0,2024,15,Zandvoort,12.0
18.0,MAG,20,Haas F1 Team,20.0,2024,15,Zandvoort,14.0
19.0,BOT,77,Kick Sauber,16.0,2024,15,Zandvoort,17.0
20.0,ZHO,24,Kick Sauber,17.0,2024,15,Zandvoort,18.0
1.0,LEC,16,Ferrari,4.0,2024,16,Monza,4.0
2.0,PIA,81,McLaren,2.0,2024,16,Monza,2.0
3.0,NOR,4,McLaren,1.0,2024,16,Monza,1.0
4.0,SAI,55,Ferrari,5.0,2024,16,Monza,5.0
5.0,HAM,44,Mercedes,6.0,2024,16,Monza,6.0
6.0,VER,1,Red Bull Racing,7.0,2024,16,Monza,7.0
7.0,RUS,63,Mercedes,3.0,2024,16,Monza,3.0
8.0,PER,11,Red Bull Racing,8.0,2024,16,Monza,8.0
9.0,ALB,23,Williams,9.0,2024,16,Monza,9.0
10.0,MAG,20,Haas F1 Team,13.0,2024,16,Monza,13.0
11.0,ALO,14,Aston Martin,11.0,2024,16,Monza,11.0
12.0,COL,43,Williams,18.0,2024,16,Monza,18.0
13.0,RIC,3,RB,12.0,2024,16,Monza,12.0
14.0,OCO,31,Alpine,15.0,2024,16,Monza,15.0
15.0,GAS,10,Alpine,14.0,2024,16,Monza,14.0
16.0,BOT,77,Kick Sauber,19.0,2024,16,Monza,19.0
17.0,HUL,27,Haas F1 Team,10.0,2024,16,Monza,10.0
18.0,ZHO,24,Kick Sauber,20.0,2024,16,Monza,20.0
19.0,STR,18,Aston Martin,17.0,2024,16,Monza,17.0
20.0,TSU,22,RB,16.0,2024,16,Monza,16.0
1.0,PIA,81,McLaren,2.0,2024,17,Baku,2.0
2.0,LEC,16,Ferrari,1.0,2024,17,Baku,1.0
3.0,RUS,63,Mercedes,5.0,2024,17,Baku,5.0
4.0,NOR,4,McLaren,15.0,2024,17,Baku,16.0
5.0,VER,1,Red Bull Racing,6.0,2024,17,Baku,6.0
6.0,ALO,14,Aston Martin,7.0,2024,17,Baku,8.0
7.0,ALB,23,Williams,9.0,2024,17,Baku,10.0
8.0,COL,43,Williams,8.0,2024,17,Baku,9.0
9.0,HAM,44,Mercedes,19.0,2024,17,Baku,7.0
10.0,BEA,50,Haas F1 Team,10.0,2024,17,Baku,11.0
11.0,HUL,27,Haas F1 Team,12.0,2024,17,Baku,13.0
12.0,GAS,10,Alpine,18.0,2024,17,Baku,15.0
13.0,RIC,3,RB,14.0,2024,17,Baku,15.0
14.0,ZHO,24,Kick Sauber,17.0,2024,17,Baku,18.0
15.0,OCO,31,Alpine,20.0,2024,17,Baku,19.0
16.0,BOT,77,Kick Sauber,16.0,2024,17,Baku,17.0
17.0,PER,11,Red Bull Racing,4.0,2024,17,Baku,4.0
18.0,SAI,55,Ferrari,3.0,2024,17,Baku,3.0
19.0,STR,18,Aston Martin,13.0,2024,17,Baku,14.0
20.0,TSU,22,RB,11.0,2024,17,Baku,12.0
1.0,NOR,4,McLaren,1.0,2024,18,Marina Bay,1.0
2.0,VER,1,Red Bull Racing,2.0,2024,18,Marina Bay,2.0
3.0,PIA,81,McLaren,5.0,2024,18,Marina Bay,5.0
4.0,RUS,63,Mercedes,4.0,2024,18,Marina Bay,4.0
5.0,LEC,16,Ferrari,9.0,2024,18,Marina Bay,9.0
6.0,HAM,44,Mercedes,3.0,2024,18,Marina Bay,3.0
7.0,SAI,55,Ferrari,10.0,2024,18,Marina Bay,10.0
8.0,ALO,14,Aston Martin,7.0,2024,18,Marina Bay,7.0
9.0,HUL,27,Haas F1 Team,6.0,2024,18,Marina Bay,6.0
10.0,PER,11,Red Bull Racing,13.0,2024,18,Marina Bay,13.0
11.0,COL,43,Williams,12.0,2024,18,Marina Bay,12.0
12.0,TSU,22,RB,8.0,2024,18,Marina Bay,8.0
13.0,OCO,31,Alpine,15.0,2024,18,Marina Bay,15.0
14.0,STR,18,Aston Martin,17.0,2024,18,Marina Bay,17.0
15.0,ZHO,24,Kick Sauber,20.0,2024,18,Marina Bay,20.0
16.0,BOT,77,Kick Sauber,19.0,2024,18,Marina Bay,19.0
17.0,GAS,10,Alpine,18.0,2024,18,Marina Bay,18.0
18.0,RIC,3,RB,16.0,2024,18,Marina Bay,16.0
19.0,MAG,20,Haas F1 Team,14.0,2024,18,Marina Bay,14.0
20.0,ALB,23,Williams,11.0,2024,18,Marina Bay,11.0
1.0,LEC,16,Ferrari,4.0,2024,19,Austin,4.0
2.0,SAI,55,Ferrari,3.0,2024,19,Austin,3.0
3.0,VER,1,Red Bull Racing,2.0,2024,19,Austin,2.0
4.0,NOR,4,McLaren,1.0,2024,19,Austin,1.0
5.0,PIA,81,McLaren,5.0,2024,19,Austin,5.0
6.0,RUS,63,Mercedes,20.0,2024,19,Austin,6.0
7.0,PER,11,Red Bull Racing,9.0,2024,19,Austin,10.0
8.0,HUL,27,Haas F1 Team,11.0,2024,19,Austin,12.0
9.0,LAW,30,RB,19.0,2024,19,Austin,15.0
10.0,COL,43,Williams,15.0,2024,19,Austin,17.0
11.0,MAG,20,Haas F1 Team,8.0,2024,19,Austin,9.0
12.0,GAS,10,Alpine,6.0,2024,19,Austin,7.0
13.0,ALO,14,Aston Martin,7.0,2024,19,Austin,8.0
14.0,TSU,22,RB,10.0,2024,19,Austin,11.0
15.0,STR,18,Aston Martin,13.0,2024,19,Austin,14.0
16.0,ALB,23,Williams,14.0,2024,19,Austin,16.0
17.0,BOT,77,Kick Sauber,16.0,2024,19,Austin,18.0
18.0,OCO,31,Alpine,12.0,2024,19,Austin,13.0
19.0,ZHO,24,Kick Sauber,18.0,2024,19,Austin,20.0
20.0,HAM,44,Mercedes,17.0,2024,19,Austin,19.0
1.0,SAI,55,Ferrari,1.0,2024,20,Mexico City,1.0
2.0,NOR,4,McLaren,3.0,2024,20,Mexico City,3.0
3.0,LEC,16,Ferrari,4.0,2024,20,Mexico City,4.0
4.0,HAM,44,Mercedes,6.0,2024,20,Mexico City,6.0
5.0,RUS,63,Mercedes,5.0,2024,20,Mexico City,5.0
6.0,VER,1,Red Bull Racing,2.0,2024,20,Mexico City,2.0
7.0,MAG,20,Haas F1 Team,7.0,2024,20,Mexico City,7.0
8.0,PIA,81,McLaren,17.0,2024,20,Mexico City,17.0
9.0,HUL,27,Haas F1 Team,10.0,2024,20,Mexico City,10.0
10.0,GAS,10,Alpine,8.0,2024,20,Mexico City,8.0
11.0,STR,18,Aston Martin,14.0,2024,20,Mexico City,14.0
12.0,COL,43,Williams,16.0,2024,20,Mexico City,16.0
13.0,OCO,31,Alpine,21.0,2024,20,Mexico City,19.0
14.0,BOT,77,Kick Sauber,15.0,2024,20,Mexico City,15.0
15.0,ZHO,24,Kick Sauber,19.0,2024,20,Mexico City,20.0
16.0,LAW,30,RB,12.0,2024,20,Mexico City,12.0
17.0,PER,11,Red Bull Racing,18.0,2024,20,Mexico City,18.0
18.0,ALO,14,Aston Martin,13.0,2024,20,Mexico City,13.0
19.0,ALB,23,Williams,9.0,2024,20,Mexico City,9.0
20.0,TSU,22,RB,11.0,2024,20,Mexico City,11.0
1.0,VER,1,Red Bull Racing,17.0,2024,21,São Paulo,12.0
2.0,OCO,31,Alpine,4.0,2024,21,São Paulo,4.0
3.0,GAS,10,Alpine,13.0,2024,21,São Paulo,15.0
4.0,RUS,63,Mercedes,2.0,2024,21,São Paulo,2.0
5.0,LEC,16,Ferrari,6.0,2024,21,São Paulo,6.0
6.0,NOR,4,McLaren,1.0,2024,21,São Paulo,1.0
7.0,TSU,22,RB,3.0,2024,21,São Paulo,3.0
8.0,PIA,81,McLaren,8.0,2024,21,São Paulo,8.0
9.0,LAW,30,RB,5.0,2024,21,São Paulo,5.0
10.0,HAM,44,Mercedes,14.0,2024,21,São Paulo,16.0
11.0,PER,11,Red Bull Racing,12.0,2024,21,São Paulo,13.0
12.0,BEA,50,Haas F1 Team,15.0,2024,21,São Paulo,17.0
13.0,BOT,77,Kick Sauber,11.0,2024,21,São Paulo,11.0
14.0,ALO,14,Aston Martin,9.0,2024,21,São Paulo,9.0
15.0,ZHO,24,Kick Sauber,19.0,2024,21,São Paulo,20.0
16.0,SAI,55,Ferrari,20.0,2024,21,São Paulo,14.0
17.0,COL,43,Williams,16.0,2024,21,São Paulo,18.0
18.0,ALB,23,Williams,7.0,2024,21,São Paulo,7.0
19.0,STR,18,Aston Martin,10.0,2024,21,São Paulo,10.0
20.0,HUL,27,Haas F1 Team,18.0,2024,21,São Paulo,19.0
1.0,RUS,63,Mercedes,1.0,2024,22,Las Vegas,1.0
2.0,HAM,44,Mercedes,10.0,2024,22,Las Vegas,10.0
3.0,SAI,55,Ferrari,2.0,2024,22,Las Vegas,2.0
4.0,LEC,16,Ferrari,4.0,2024,22,Las Vegas,4.0
5.0,VER,1,Red Bull Racing,5.0,2024,22,Las Vegas,5.0
6.0,NOR,4,McLaren,6.0,2024,22,Las Vegas,6.0
7.0,PIA,81,McLaren,8.0,2024,22,Las Vegas,8.0
8.0,HUL,27,Haas F1 Team,9.0,2024,22,Las Vegas,9.0
9.0,TSU,22,RB,7.0,2024,22,Las Vegas,7.0
10.0,PER,11,Red Bull Racing,15.0,2024,22,Las Vegas,16.0
11.0,ALO,14,Aston Martin,16.0,2024,22,Las Vegas,17.0
12.0,MAG,20,Haas F1 Team,12.0,2024,22,Las Vegas,12.0
13.0,ZHO,24,Kick Sauber,13.0,2024,22,Las Vegas,13.0
14.0,COL,43,Williams,20.0,2024,22,Las Vegas,14.0
15.0,STR,18,Aston Martin,18.0,2024,22,Las Vegas,20.0
16.0,LAW,30,RB,14.0,2024,22,Las Vegas,15.0
17.0,OCO,31,Alpine,11.0,2024,22,Las Vegas,11.0
18.0,BOT,77,Kick Sauber,19.0,2024,22,Las Vegas,19.0
19.0,ALB,23,Williams,17.0,2024,22,Las Vegas,18.0
20.0,GAS,10,Alpine,3.0,2024,22,Las Vegas,3.0
1.0,VER,1,Red Bull Racing,2.0,2024,23,Lusail,1.0
2.0,LEC,16,Ferrari,5.0,2024,23,Lusail,5.0
3.0,PIA,81,McLaren,4.0,2024,23,Lusail,4.0
4.0,RUS,63,Mercedes,1.0,2024,23,Lusail,2.0
5.0,GAS,10,Alpine,11.0,2024,23,Lusail,11.0
6.0,SAI,55,Ferrari,7.0,2024,23,Lusail,7.0
7.0,ALO,14,Aston Martin,8.0,2024,23,Lusail,8.0
8.0,ZHO,24,Kick Sauber,12.0,2024,23,Lusail,12.0
9.0,MAG,20,Haas F1 Team,10.0,2024,23,Lusail,10.0
10.0,NOR,4,McLaren,3.0,2024,23,Lusail,3.0
11.0,BOT,77,Kick Sauber,13.0,2024,23,Lusail,13.0
12.0,HAM,44,Mercedes,6.0,2024,23,Lusail,6.0
13.0,TSU,22,RB,14.0,2024,23,Lusail,14.0
14.0,LAW,30,RB,17.0,2024,23,Lusail,17.0
15.0,ALB,23,Williams,16.0,2024,23,Lusail,16.0
16.0,HUL,27,Haas F1 Team,18.0,2024,23,Lusail,18.0
17.0,PER,11,Red Bull Racing,9.0,2024,23,Lusail,9.0
18.0,STR,18,Aston Martin,15.0,2024,23,Lusail,15.0
19.0,COL,43,Williams,19.0,2024,23,Lusail,19.0
20.0,OCO,31,Alpine,20.0,2024,23,Lusail,20.0
1.0,NOR,4,McLaren,1.0,2024,24,Yas Island,1.0
2.0,SAI,55,Ferrari,3.0,2024,24,Yas Island,3.0
3.0,LEC,16,Ferrari,19.0,2024,24,Yas Island,14.0
4.0,HAM,44,Mercedes,16.0,2024,24,Yas Island,18.0
5.0,RUS,63,Mercedes,6.0,2024,24,Yas Island,7.0
6.0,VER,1,Red Bull Racing,4.0,2024,24,Yas Island,5.0
7.0,GAS,10,Alpine,5.0,2024,24,Yas Island,6.0
8.0,HUL,27,Haas F1 Team,7.0,2024,24,Yas Island,4.0
9.0,ALO,14,Aston Martin,8.0,2024,24,Yas Island,8.0
10.0,PIA,81,McLaren,2.0,2024,24,Yas Island,2.0
11.0,ALB,23,Williams,18.0,2024,24,Yas Island,16.0
12.0,TSU,22,RB,11.0,2024,24,Yas Island,11.0
13.0,ZHO,24,Kick Sauber,15.0,2024,24,Yas Island,17.0
14.0,STR,18,Aston Martin,13.0,2024,24,Yas Island,13.0
15.0,DOO,61,Alpine,17.0,2024,24,Yas Island,20.0
16.0,MAG,20,Haas F1 Team,14.0,2024,24,Yas Island,15.0
17.0,LAW,30,RB,12.0,2024,24,Yas Island,12.0
18.0,BOT,77,Kick Sauber,9.0,2024,24,Yas Island,9.0
19.0,COL,43,Williams,20.0,2024,24,Yas Island,19.0
20.0,PER,11,Red Bull Racing,10.0,2024,24,Yas Island,10.0
1.0,NOR,4,McLaren,1.0,2025,1,Melbourne,1.0
2.0,VER,1,Red Bull Racing,3.0,2025,1,Melbourne,3.0
3.0,RUS,63,Mercedes,4.0,2025,1,Melbourne,4.0
4.0,ANT,12,Mercedes,16.0,2025,1,Melbourne,16.0
5.0,ALB,23,Williams,6.0,2025,1,Melbourne,6.0
6.0,STR,18,Aston Martin,13.0,2025,1,Melbourne,13.0
7.0,HUL,27,Kick Sauber,17.0,2025,1,Melbourne,17.0
8.0,LEC,16,Ferrari,7.0,2025,1,Melbourne,7.0
9.0,PIA,81,McLaren,2.0,2025,1,Melbourne,2.0
10.0,HAM,44,Ferrari,8.0,2025,1,Melbourne,8.0
11.0,GAS,10,Alpine,9.0,2025,1,Melbourne,9.0
12.0,TSU,22,Racing Bulls,5.0,2025,1,Melbourne,5.0
13.0,OCO,31,Haas F1 Team,19.0,2025,1,Melbourne,19.0
14.0,BEA,87,Haas F1 Team,20.0,2025,1,Melbourne,20.0
15.0,LAW,30,Red Bull Racing,18.0,2025,1,Melbourne,18.0
16.0,BOR,5,Kick Sauber,15.0,2025,1,Melbourne,15.0
17.0,ALO,14,Aston Martin,12.0,2025,1,Melbourne,12.0
18.0,SAI,55,Williams,10.0,2025,1,Melbourne,10.0
19.0,DOO,7,Alpine,14.0,2025,1,Melbourne,14.0
20.0,HAD,6,Racing Bulls,11.0,2025,1,Melbourne,11.0
1.0,PIA,81,McLaren,1.0,2025,2,Shanghai,1.0
2.0,NOR,4,McLaren,3.0,2025,2,Shanghai,3.0
3.0,RUS,63,Mercedes,2.0,2025,2,Shanghai,2.0
4.0,VER,1,Red Bull Racing,4.0,2025,2,Shanghai,4.0
5.0,OCO,31,Haas F1 Team,11.0,2025,2,Shanghai,11.0
6.0,ANT,12,Mercedes,8.0,2025,2,Shanghai,8.0
7.0,ALB,23,Williams,10.0,2025,2,Shanghai,10.0
8.0,BEA,87,Haas F1 Team,17.0,2025,2,Shanghai,17.0
9.0,STR,18,Aston Martin,14.0,2025,2,Shanghai,14.0
10.0,SAI,55,Williams,15.0,2025,2,Shanghai,15.0
11.0,HAD,6,Racing Bulls,7.0,2025,2,Shanghai,7.0
12.0,LAW,30,Red Bull Racing,20.0,2025,2,Shanghai,20.0
13.0,DOO,7,Alpine,18.0,2025,2,Shanghai,18.0
14.0,BOR,5,Kick Sauber,19.0,2025,2,Shanghai,19.0
15.0,HUL,27,Kick Sauber,12.0,2025,2,Shanghai,12.0
16.0,TSU,22,Racing Bulls,9.0,2025,2,Shanghai,9.0
17.0,ALO,14,Aston Martin,13.0,2025,2,Shanghai,13.0
18.0,LEC,16,Ferrari,6.0,2025,2,Shanghai,6.0
19.0,HAM,44,Ferrari,5.0,2025,2,Shanghai,5.0
20.0,GAS,10,Alpine,16.0,2025,2,Shanghai,16.0
1.0,VER,1,Red Bull Racing,1.0,2025,3,Suzuka,1.0
2.0,NOR,4,McLaren,2.0,2025,3,Suzuka,2.0
3.0,PIA,81,McLaren,3.0,2025,3,Suzuka,3.0
4.0,LEC,16,Ferrari,4.0,2025,3,Suzuka,4.0
5.0,RUS,63,Mercedes,5.0,2025,3,Suzuka,5.0
6.0,ANT,12,Mercedes,6.0,2025,3,Suzuka,6.0
7.0,HAM,44,Ferrari,8.0,2025,3,Suzuka,8.0
8.0,HAD,6,Racing Bulls,7.0,2025,3,Suzuka,7.0
9.0,ALB,23,Williams,9.0,2025,3,Suzuka,9.0
10.0,BEA,87,Haas F1 Team,10.0,2025,3,Suzuka,10.0
11.0,ALO,14,Aston Martin,12.0,2025,3,Suzuka,13.0
12.0,TSU,22,Red Bull Racing,14.0,2025,3,Suzuka,15.0
13.0,GAS,10,Alpine,11.0,2025,3,Suzuka,11.0
14.0,SAI,55,Williams,15.0,2025,3,Suzuka,12.0
15.0,DOO,7,Alpine,19.0,2025,3,Suzuka,19.0
16.0,HUL,27,Kick Sauber,16.0,2025,3,Suzuka,16.0
17.0,LAW,30,Racing Bulls,13.0,2025,3,Suzuka,14.0
18.0,OCO,31,Haas F1 Team,18.0,2025,3,Suzuka,18.0
19.0,BOR,5,Kick Sauber,17.0,2025,3,Suzuka,17.0
20.0,STR,18,Aston Martin,20.0,2025,3,Suzuka,20.0
1.0,PIA,81,McLaren,1.0,2025,4,Sakhir,1.0
2.0,RUS,63,Mercedes,3.0,2025,4,Sakhir,2.0
3.0,NOR,4,McLaren,6.0,2025,4,Sakhir,6.0
4.0,LEC,16,Ferrari,2.0,2025,4,Sakhir,3.0
5.0,HAM,44,Ferrari,9.0,2025,4,Sakhir,9.0
6.0,VER,1,Red Bull Racing,7.0,2025,4,Sakhir,7.0
7.0,GAS,10,Alpine,4.0,2025,4,Sakhir,5.0
8.0,OCO,31,Haas F1 Team,14.0,2025,4,Sakhir,14.0
9.0,TSU,22,Red Bull Racing,10.0,2025,4,Sakhir,10.0
10.0,BEA,87,Haas F1 Team,20.0,2025,4,Sakhir,20.0
11.0,ANT,12,Mercedes,5.0,2025,4,Sakhir,4.0
12.0,ALB,23,Williams,15.0,2025,4,Sakhir,15.0
13.0,HAD,6,Racing Bulls,12.0,2025,4,Sakhir,12.0
14.0,DOO,7,Alpine,11.0,2025,4,Sakhir,11.0
15.0,ALO,14,Aston Martin,13.0,2025,4,Sakhir,13.0
16.0,LAW,30,Racing Bulls,17.0,2025,4,Sakhir,17.0
17.0,STR,18,Aston Martin,19.0,2025,4,Sakhir,19.0
18.0,BOR,5,Kick Sauber,18.0,2025,4,Sakhir,18.0
19.0,SAI,55,Williams,8.0,2025,4,Sakhir,8.0
20.0,HUL,27,Kick Sauber,16.0,2025,4,Sakhir,16.0
1.0,PIA,81,McLaren,2.0,2025,5,Jeddah,2.0
2.0,VER,1,Red Bull Racing,1.0,2025,5,Jeddah,1.0
3.0,LEC,16,Ferrari,4.0,2025,5,Jeddah,4.0
4.0,NOR,4,McLaren,10.0,2025,5,Jeddah,10.0
5.0,RUS,63,Mercedes,3.0,2025,5,Jeddah,3.0
6.0,ANT,12,Mercedes,5.0,2025,5,Jeddah,5.0
7.0,HAM,44,Ferrari,7.0,2025,5,Jeddah,7.0
8.0,SAI,55,Williams,6.0,2025,5,Jeddah,6.0
9.0,ALB,23,Williams,11.0,2025,5,Jeddah,11.0
10.0,HAD,6,Racing Bulls,14.0,2025,5,Jeddah,14.0
11.0,ALO,14,Aston Martin,13.0,2025,5,Jeddah,13.0
12.0,LAW,30,Racing Bulls,12.0,2025,5,Jeddah,12.0
13.0,BEA,87,Haas F1 Team,15.0,2025,5,Jeddah,15.0
14.0,OCO,31,Haas F1 Team,19.0,2025,5,Jeddah,19.0
15.0,HUL,27,Kick Sauber,18.0,2025,5,Jeddah,18.0
16.0,STR,18,Aston Martin,16.0,2025,5,Jeddah,16.0
17.0,DOO,7,Alpine,17.0,2025,5,Jeddah,17.0
18.0,BOR,5,Kick Sauber,20.0,2025,5,Jeddah,20.0
19.0,TSU,22,Red Bull Racing,8.0,2025,5,Jeddah,8.0
20.0,GAS,10,Alpine,9.0,2025,5,Jeddah,9.0
1.0,PIA,81,McLaren,4.0,2025,6,Miami,4.0
2.0,NOR,4,McLaren,2.0,2025,6,Miami,2.0
3.0,RUS,63,Mercedes,5.0,2025,6,Miami,5.0
4.0,VER,1,Red Bull Racing,1.0,2025,6,Miami,1.0
5.0,ALB,23,Williams,7.0,2025,6,Miami,7.0
6.0,ANT,12,Mercedes,3.0,2025,6,Miami,3.0
7.0,LEC,16,Ferrari,8.0,2025,6,Miami,8.0
8.0,HAM,44,Ferrari,12.0,2025,6,Miami,12.0
9.0,SAI,55,Williams,6.0,2025,6,Miami,6.0
10.0,TSU,22,Red Bull Racing,10.0,2025,6,Miami,10.0
11.0,HAD,6,Racing Bulls,11.0,2025,6,Miami,11.0
12.0,OCO,31,Haas F1 Team,9.0,2025,6,Miami,9.0
13.0,GAS,10,Alpine,20.0,2025,6,Miami,18.0
14.0,HUL,27,Kick Sauber,16.0,2025,6,Miami,16.0
15.0,ALO,14,Aston Martin,17.0,2025,6,Miami,17.0
16.0,STR,18,Aston Martin,18.0,2025,6,Miami,19.0
17.0,LAW,30,Racing Bulls,15.0,2025,6,Miami,15.0
18.0,BOR,5,Kick Sauber,13.0,2025,6,Miami,13.0
19.0,BEA,87,Haas F1 Team,19.0,2025,6,Miami,20.0
20.0,DOO,7,Alpine,14.0,2025,6,Miami,14.0
1.0,VER,1,Red Bull Racing,2.0,2025,7,Imola,2.0
2.0,NOR,4,McLaren,4.0,2025,7,Imola,4.0
3.0,PIA,81,McLaren,1.0,2025,7,Imola,1.0
4.0,HAM,44,Ferrari,12.0,2025,7,Imola,12.0
5.0,ALB,23,Williams,7.0,2025,7,Imola,7.0
6.0,LEC,16,Ferrari,11.0,2025,7,Imola,11.0
7.0,RUS,63,Mercedes,3.0,2025,7,Imola,3.0
8.0,SAI,55,Williams,6.0,2025,7,Imola,6.0
9.0,HAD,6,Racing Bulls,9.0,2025,7,Imola,9.0
10.0,TSU,22,Red Bull Racing,20.0,2025,7,Imola,20.0
11.0,ALO,14,Aston Martin,5.0,2025,7,Imola,5.0
12.0,HUL,27,Kick Sauber,17.0,2025,7,Imola,17.0
13.0,GAS,10,Alpine,10.0,2025,7,Imola,10.0
14.0,LAW,30,Racing Bulls,15.0,2025,7,Imola,16.0
15.0,STR,18,Aston Martin,8.0,2025,7,Imola,8.0
16.0,COL,43,Alpine,16.0,2025,7,Imola,15.0
17.0,BEA,87,Haas F1 Team,19.0,2025,7,Imola,19.0
18.0,BOR,5,Kick Sauber,14.0,2025,7,Imola,14.0
19.0,ANT,12,Mercedes,13.0,2025,7,Imola,13.0
20.0,OCO,31,Haas F1 Team,18.0,2025,7,Imola,18.0
1.0,NOR,4,McLaren,1.0,2025,8,Monaco,1.0
2.0,LEC,16,Ferrari,2.0,2025,8,Monaco,2.0
3.0,PIA,81,McLaren,3.0,2025,8,Monaco,3.0
4.0,VER,1,Red Bull Racing,4.0,2025,8,Monaco,5.0
5.0,HAM,44,Ferrari,7.0,2025,8,Monaco,4.0
6.0,HAD,6,Racing Bulls,5.0,2025,8,Monaco,6.0
7.0,OCO,31,Haas F1 Team,8.0,2025,8,Monaco,8.0
8.0,LAW,30,Racing Bulls,9.0,2025,8,Monaco,9.0
9.0,ALB,23,Williams,10.0,2025,8,Monaco,10.0
10.0,SAI,55,Williams,11.0,2025,8,Monaco,11.0
11.0,RUS,63,Mercedes,14.0,2025,8,Monaco,14.0
12.0,BEA,87,Haas F1 Team,20.0,2025,8,Monaco,17.0
13.0,COL,43,Alpine,18.0,2025,8,Monaco,20.0
14.0,BOR,5,Kick Sauber,16.0,2025,8,Monaco,16.0
15.0,STR,18,Aston Martin,19.0,2025,8,Monaco,19.0
16.0,HUL,27,Kick Sauber,13.0,2025,8,Monaco,13.0
17.0,TSU,22,Red Bull Racing,12.0,2025,8,Monaco,12.0
18.0,ANT,12,Mercedes,15.0,2025,8,Monaco,15.0
19.0,ALO,14,Aston Martin,6.0,2025,8,Monaco,7.0
20.0,GAS,10,Alpine,17.0,2025,8,Monaco,18.0
1.0,PIA,81,McLaren,1.0,2025,9,Barcelona,1.0
2.0,NOR,4,McLaren,2.0,2025,9,Barcelona,2.0
3.0,LEC,16,Ferrari,7.0,2025,9,Barcelona,7.0
4.0,RUS,63,Mercedes,4.0,2025,9,Barcelona,4.0
5.0,HUL,27,Kick Sauber,15.0,2025,9,Barcelona,16.0
6.0,HAM,44,Ferrari,5.0,2025,9,Barcelona,5.0
7.0,HAD,6,Racing Bulls,9.0,2025,9,Barcelona,9.0
8.0,GAS,10,Alpine,8.0,2025,9,Barcelona,8.0
9.0,ALO,14,Aston Martin,10.0,2025,9,Barcelona,10.0
10.0,VER,1,Red Bull Racing,3.0,2025,9,Barcelona,3.0
11.0,LAW,30,Racing Bulls,13.0,2025,9,Barcelona,13.0
12.0,BOR,5,Kick Sauber,12.0,2025,9,Barcelona,12.0
13.0,TSU,22,Red Bull Racing,19.0,2025,9,Barcelona,20.0
14.0,SAI,55,Williams,17.0,2025,9,Barcelona,18.0
15.0,COL,43,Alpine,18.0,2025,9,Barcelona,19.0
16.0,OCO,31,Haas F1 Team,16.0,2025,9,Barcelona,17.0
17.0,BEA,87,Haas F1 Team,14.0,2025,9,Barcelona,15.0
18.0,ANT,12,Mercedes,6.0,2025,9,Barcelona,6.0
19.0,ALB,23,Williams,11.0,2025,9,Barcelona,11.0
1.0,RUS,63,Mercedes,1.0,2025,10,Montréal,1.0
2.0,VER,1,Red Bull Racing,2.0,2025,10,Montréal,2.0
3.0,ANT,12,Mercedes,4.0,2025,10,Montréal,4.0
4.0,PIA,81,McLaren,3.0,2025,10,Montréal,3.0
5.0,LEC,16,Ferrari,8.0,2025,10,Montréal,8.0
6.0,HAM,44,Ferrari,5.0,2025,10,Montréal,5.0
7.0,ALO,14,Aston Martin,6.0,2025,10,Montréal,6.0
8.0,HUL,27,Kick Sauber,11.0,2025,10,Montréal,13.0
9.0,OCO,31,Haas F1 Team,14.0,2025,10,Montréal,15.0
10.0,SAI,55,Williams,16.0,2025,10,Montréal,17.0
11.0,BEA,87,Haas F1 Team,13.0,2025,10,Montréal,14.0
12.0,TSU,22,Red Bull Racing,18.0,2025,10,Montréal,11.0
13.0,COL,43,Alpine,10.0,2025,10,Montréal,12.0
14.0,BOR,5,Kick Sauber,15.0,2025,10,Montréal,16.0
15.0,GAS,10,Alpine,20.0,2025,10,Montréal,20.0
16.0,HAD,6,Racing Bulls,12.0,2025,10,Montréal,9.0
17.0,STR,18,Aston Martin,17.0,2025,10,Montréal,18.0
18.0,NOR,4,McLaren,7.0,2025,10,Montréal,7.0
19.0,LAW,30,Racing Bulls,19.0,2025,10,Montréal,19.0
