Position_race,Abbreviation,DriverNumber_race,TeamName_race,GridPosition,Year,Round,Circuit_race,Position_quali,DriverNumber_quali,TeamName_quali,Circuit_quali
7.0,SAI,55,Ferrari,10.0,2024,18,Marina Bay,10.0,55,Ferrari,Marina Bay
8.0,ALO,14,Aston Martin,7.0,2024,18,Marina Bay,7.0,14,Aston Martin,Marina Bay
9.0,HUL,27,Haas F1 Team,6.0,2024,18,Marina Bay,6.0,27,Haas F1 Team,Marina Bay
10.0,PER,11,Red Bull Racing,13.0,2024,18,Marina Bay,13.0,11,Red Bull Racing,Marina Bay
11.0,COL,43,Williams,12.0,2024,18,Marina Bay,12.0,43,Williams,Marina Bay
12.0,TSU,22,RB,8.0,2024,18,Marina Bay,8.0,22,RB,Marina Bay
13.0,OCO,31,Alpine,15.0,2024,18,Marina Bay,15.0,31,Alpine,Marina Bay
14.0,STR,18,Aston Martin,17.0,2024,18,Marina Bay,17.0,18,Aston Martin,Marina Bay
15.0,ZHO,24,Kick Sauber,20.0,2024,18,Marina Bay,20.0,24,Kick Sauber,Marina Bay
16.0,BOT,77,Kick Sauber,19.0,2024,18,Marina Bay,19.0,77,Kick Sauber,Marina Bay
17.0,GAS,10,Alpine,18.0,2024,18,Marina Bay,18.0,10,Alpine,Marina Bay
18.0,RIC,3,RB,16.0,2024,18,Marina Bay,16.0,3,RB,Marina Bay
19.0,MAG,20,Haas F1 Team,14.0,2024,18,Marina Bay,14.0,20,Haas F1 Team,Marina Bay
20.0,ALB,23,Williams,11.0,2024,18,Marina Bay,11.0,23,Williams,Marina Bay
1.0,LEC,16,Ferrari,4.0,2024,19,Austin,4.0,16,Ferrari,Austin
2.0,SAI,55,Ferrari,3.0,2024,19,Austin,3.0,55,Ferrari,Austin
3.0,VER,1,Red Bull Racing,2.0,2024,19,Austin,2.0,1,Red Bull Racing,Austin
4.0,NOR,4,McLaren,1.0,2024,19,Austin,1.0,4,McLaren,Austin
5.0,PIA,81,McLaren,5.0,2024,19,Austin,5.0,81,McLaren,Austin
6.0,RUS,63,Mercedes,20.0,2024,19,Austin,6.0,63,Mercedes,Austin
7.0,PER,11,Red Bull Racing,9.0,2024,19,Austin,10.0,11,Red Bull Racing,Austin
8.0,HUL,27,Haas F1 Team,11.0,2024,19,Austin,12.0,27,Haas F1 Team,Austin
9.0,LAW,30,RB,19.0,2024,19,Austin,15.0,30,RB,Austin
10.0,COL,43,Williams,15.0,2024,19,Austin,17.0,43,Williams,Austin
11.0,MAG,20,Haas F1 Team,8.0,2024,19,Austin,9.0,20,Haas F1 Team,Austin
12.0,GAS,10,Alpine,6.0,2024,19,Austin,7.0,10,Alpine,Austin
13.0,ALO,14,Aston Martin,7.0,2024,19,Austin,8.0,14,Aston Martin,Austin
14.0,TSU,22,RB,10.0,2024,19,Austin,11.0,22,RB,Austin
15.0,STR,18,Aston Martin,13.0,2024,19,Austin,14.0,18,Aston Martin,Austin
16.0,ALB,23,Williams,14.0,2024,19,Austin,16.0,23,Williams,Austin
17.0,BOT,77,Kick Sauber,16.0,2024,19,Austin,18.0,77,Kick Sauber,Austin
18.0,OCO,31,Alpine,12.0,2024,19,Austin,13.0,31,Alpine,Austin
19.0,ZHO,24,Kick Sauber,18.0,2024,19,Austin,20.0,24,Kick Sauber,Austin
20.0,HAM,44,Mercedes,17.0,2024,19,Austin,19.0,44,Mercedes,Austin
1.0,SAI,55,Ferrari,1.0,2024,20,Mexico City,1.0,55,Ferrari,Mexico City
2.0,NOR,4,McLaren,3.0,2024,20,Mexico City,3.0,4,McLaren,Mexico City
3.0,LEC,16,Ferrari,4.0,2024,20,Mexico City,4.0,16,Ferrari,Mexico City
4.0,HAM,44,Mercedes,6.0,2024,20,Mexico City,6.0,44,Mercedes,Mexico City
5.0,RUS,63,Mercedes,5.0,2024,20,Mexico City,5.0,63,Mercedes,Mexico City
6.0,VER,1,Red Bull Racing,2.0,2024,20,Mexico City,2.0,1,Red Bull Racing,Mexico City
7.0,MAG,20,Haas F1 Team,7.0,2024,20,Mexico City,7.0,20,Haas F1 Team,Mexico City
8.0,PIA,81,McLaren,17.0,2024,20,Mexico City,17.0,81,McLaren,Mexico City
9.0,HUL,27,Haas F1 Team,10.0,2024,20,Mexico City,10.0,27,Haas F1 Team,Mexico City
10.0,GAS,10,Alpine,8.0,2024,20,Mexico City,8.0,10,Alpine,Mexico City
11.0,STR,18,Aston Martin,14.0,2024,20,Mexico City,14.0,18,Aston Martin,Mexico City
12.0,COL,43,Williams,16.0,2024,20,Mexico City,16.0,43,Williams,Mexico City
13.0,OCO,31,Alpine,0.0,2024,20,Mexico City,19.0,31,Alpine,Mexico City
14.0,BOT,77,Kick Sauber,15.0,2024,20,Mexico City,15.0,77,Kick Sauber,Mexico City
15.0,ZHO,24,Kick Sauber,19.0,2024,20,Mexico City,20.0,24,Kick Sauber,Mexico City
16.0,LAW,30,RB,12.0,2024,20,Mexico City,12.0,30,RB,Mexico City
17.0,PER,11,Red Bull Racing,18.0,2024,20,Mexico City,18.0,11,Red Bull Racing,Mexico City
18.0,ALO,14,Aston Martin,13.0,2024,20,Mexico City,13.0,14,Aston Martin,Mexico City
19.0,ALB,23,Williams,9.0,2024,20,Mexico City,9.0,23,Williams,Mexico City
20.0,TSU,22,RB,11.0,2024,20,Mexico City,11.0,22,RB,Mexico City
1.0,VER,1,Red Bull Racing,17.0,2024,21,São Paulo,12.0,1,Red Bull Racing,São Paulo
2.0,OCO,31,Alpine,4.0,2024,21,São Paulo,4.0,31,Alpine,São Paulo
3.0,GAS,10,Alpine,13.0,2024,21,São Paulo,15.0,10,Alpine,São Paulo
4.0,RUS,63,Mercedes,2.0,2024,21,São Paulo,2.0,63,Mercedes,São Paulo
5.0,LEC,16,Ferrari,6.0,2024,21,São Paulo,6.0,16,Ferrari,São Paulo
6.0,NOR,4,McLaren,1.0,2024,21,São Paulo,1.0,4,McLaren,São Paulo
7.0,TSU,22,RB,3.0,2024,21,São Paulo,3.0,22,RB,São Paulo
8.0,PIA,81,McLaren,8.0,2024,21,São Paulo,8.0,81,McLaren,São Paulo
9.0,LAW,30,RB,5.0,2024,21,São Paulo,5.0,30,RB,São Paulo
10.0,HAM,44,Mercedes,14.0,2024,21,São Paulo,16.0,44,Mercedes,São Paulo
11.0,PER,11,Red Bull Racing,12.0,2024,21,São Paulo,13.0,11,Red Bull Racing,São Paulo
12.0,BEA,50,Haas F1 Team,15.0,2024,21,São Paulo,17.0,50,Haas F1 Team,São Paulo
13.0,BOT,77,Kick Sauber,11.0,2024,21,São Paulo,11.0,77,Kick Sauber,São Paulo
14.0,ALO,14,Aston Martin,9.0,2024,21,São Paulo,9.0,14,Aston Martin,São Paulo
15.0,ZHO,24,Kick Sauber,19.0,2024,21,São Paulo,20.0,24,Kick Sauber,São Paulo
16.0,SAI,55,Ferrari,20.0,2024,21,São Paulo,14.0,55,Ferrari,São Paulo
17.0,COL,43,Williams,16.0,2024,21,São Paulo,18.0,43,Williams,São Paulo
18.0,ALB,23,Williams,7.0,2024,21,São Paulo,7.0,23,Williams,São Paulo
19.0,STR,18,Aston Martin,10.0,2024,21,São Paulo,10.0,18,Aston Martin,São Paulo
20.0,HUL,27,Haas F1 Team,18.0,2024,21,São Paulo,19.0,27,Haas F1 Team,São Paulo
1.0,RUS,63,Mercedes,1.0,2024,22,Las Vegas,1.0,63,Mercedes,Las Vegas
2.0,HAM,44,Mercedes,10.0,2024,22,Las Vegas,10.0,44,Mercedes,Las Vegas
3.0,SAI,55,Ferrari,2.0,2024,22,Las Vegas,2.0,55,Ferrari,Las Vegas
4.0,LEC,16,Ferrari,4.0,2024,22,Las Vegas,4.0,16,Ferrari,Las Vegas
5.0,VER,1,Red Bull Racing,5.0,2024,22,Las Vegas,5.0,1,Red Bull Racing,Las Vegas
6.0,NOR,4,McLaren,6.0,2024,22,Las Vegas,6.0,4,McLaren,Las Vegas
7.0,PIA,81,McLaren,8.0,2024,22,Las Vegas,8.0,81,McLaren,Las Vegas
8.0,HUL,27,Haas F1 Team,9.0,2024,22,Las Vegas,9.0,27,Haas F1 Team,Las Vegas
9.0,TSU,22,RB,7.0,2024,22,Las Vegas,7.0,22,RB,Las Vegas
10.0,PER,11,Red Bull Racing,15.0,2024,22,Las Vegas,16.0,11,Red Bull Racing,Las Vegas
11.0,ALO,14,Aston Martin,16.0,2024,22,Las Vegas,17.0,14,Aston Martin,Las Vegas
12.0,MAG,20,Haas F1 Team,12.0,2024,22,Las Vegas,12.0,20,Haas F1 Team,Las Vegas
13.0,ZHO,24,Kick Sauber,13.0,2024,22,Las Vegas,13.0,24,Kick Sauber,Las Vegas
14.0,COL,43,Williams,20.0,2024,22,Las Vegas,14.0,43,Williams,Las Vegas
15.0,STR,18,Aston Martin,18.0,2024,22,Las Vegas,20.0,18,Aston Martin,Las Vegas
16.0,LAW,30,RB,14.0,2024,22,Las Vegas,15.0,30,RB,Las Vegas
17.0,OCO,31,Alpine,11.0,2024,22,Las Vegas,11.0,31,Alpine,Las Vegas
18.0,BOT,77,Kick Sauber,19.0,2024,22,Las Vegas,19.0,77,Kick Sauber,Las Vegas
19.0,ALB,23,Williams,17.0,2024,22,Las Vegas,18.0,23,Williams,Las Vegas
20.0,GAS,10,Alpine,3.0,2024,22,Las Vegas,3.0,10,Alpine,Las Vegas
1.0,VER,1,Red Bull Racing,2.0,2024,23,Lusail,1.0,1,Red Bull Racing,Lusail
2.0,LEC,16,Ferrari,5.0,2024,23,Lusail,5.0,16,Ferrari,Lusail
3.0,PIA,81,McLaren,4.0,2024,23,Lusail,4.0,81,McLaren,Lusail
4.0,RUS,63,Mercedes,1.0,2024,23,Lusail,2.0,63,Mercedes,Lusail
5.0,GAS,10,Alpine,11.0,2024,23,Lusail,11.0,10,Alpine,Lusail
6.0,SAI,55,Ferrari,7.0,2024,23,Lusail,7.0,55,Ferrari,Lusail
7.0,ALO,14,Aston Martin,8.0,2024,23,Lusail,8.0,14,Aston Martin,Lusail
8.0,ZHO,24,Kick Sauber,12.0,2024,23,Lusail,12.0,24,Kick Sauber,Lusail
9.0,MAG,20,Haas F1 Team,10.0,2024,23,Lusail,10.0,20,Haas F1 Team,Lusail
10.0,NOR,4,McLaren,3.0,2024,23,Lusail,3.0,4,McLaren,Lusail
11.0,BOT,77,Kick Sauber,13.0,2024,23,Lusail,13.0,77,Kick Sauber,Lusail
12.0,HAM,44,Mercedes,6.0,2024,23,Lusail,6.0,44,Mercedes,Lusail
13.0,TSU,22,RB,14.0,2024,23,Lusail,14.0,22,RB,Lusail
14.0,LAW,30,RB,17.0,2024,23,Lusail,17.0,30,RB,Lusail
15.0,ALB,23,Williams,16.0,2024,23,Lusail,16.0,23,Williams,Lusail
16.0,HUL,27,Haas F1 Team,18.0,2024,23,Lusail,18.0,27,Haas F1 Team,Lusail
17.0,PER,11,Red Bull Racing,9.0,2024,23,Lusail,9.0,11,Red Bull Racing,Lusail
18.0,STR,18,Aston Martin,15.0,2024,23,Lusail,15.0,18,Aston Martin,Lusail
19.0,COL,43,Williams,19.0,2024,23,Lusail,19.0,43,Williams,Lusail
20.0,OCO,31,Alpine,20.0,2024,23,Lusail,20.0,31,Alpine,Lusail
1.0,NOR,4,McLaren,1.0,2024,24,Yas Island,1.0,4,McLaren,Yas Island
2.0,SAI,55,Ferrari,3.0,2024,24,Yas Island,3.0,55,Ferrari,Yas Island
3.0,LEC,16,Ferrari,19.0,2024,24,Yas Island,14.0,16,Ferrari,Yas Island
4.0,HAM,44,Mercedes,16.0,2024,24,Yas Island,18.0,44,Mercedes,Yas Island
5.0,RUS,63,Mercedes,6.0,2024,24,Yas Island,7.0,63,Mercedes,Yas Island
6.0,VER,1,Red Bull Racing,4.0,2024,24,Yas Island,5.0,1,Red Bull Racing,Yas Island
7.0,GAS,10,Alpine,5.0,2024,24,Yas Island,6.0,10,Alpine,Yas Island
8.0,HUL,27,Haas F1 Team,7.0,2024,24,Yas Island,4.0,27,Haas F1 Team,Yas Island
9.0,ALO,14,Aston Martin,8.0,2024,24,Yas Island,8.0,14,Aston Martin,Yas Island
10.0,PIA,81,McLaren,2.0,2024,24,Yas Island,2.0,81,McLaren,Yas Island
11.0,ALB,23,Williams,18.0,2024,24,Yas Island,16.0,23,Williams,Yas Island
12.0,TSU,22,RB,11.0,2024,24,Yas Island,11.0,22,RB,Yas Island
13.0,ZHO,24,Kick Sauber,15.0,2024,24,Yas Island,17.0,24,Kick Sauber,Yas Island
14.0,STR,18,Aston Martin,13.0,2024,24,Yas Island,13.0,18,Aston Martin,Yas Island
15.0,DOO,61,Alpine,17.0,2024,24,Yas Island,20.0,61,Alpine,Yas Island
16.0,MAG,20,Haas F1 Team,14.0,2024,24,Yas Island,15.0,20,Haas F1 Team,Yas Island
17.0,LAW,30,RB,12.0,2024,24,Yas Island,12.0,30,RB,Yas Island
18.0,BOT,77,Kick Sauber,9.0,2024,24,Yas Island,9.0,77,Kick Sauber,Yas Island
19.0,COL,43,Williams,20.0,2024,24,Yas Island,19.0,43,Williams,Yas Island
20.0,PER,11,Red Bull Racing,10.0,2024,24,Yas Island,10.0,11,Red Bull Racing,Yas Island
1.0,NOR,4,McLaren,1.0,2025,1,Melbourne,1.0,4,McLaren,Melbourne
2.0,VER,1,Red Bull Racing,3.0,2025,1,Melbourne,3.0,1,Red Bull Racing,Melbourne
3.0,RUS,63,Mercedes,4.0,2025,1,Melbourne,4.0,63,Mercedes,Melbourne
4.0,ANT,12,Mercedes,16.0,2025,1,Melbourne,16.0,12,Mercedes,Melbourne
5.0,ALB,23,Williams,6.0,2025,1,Melbourne,6.0,23,Williams,Melbourne
6.0,STR,18,Aston Martin,13.0,2025,1,Melbourne,13.0,18,Aston Martin,Melbourne
7.0,HUL,27,Kick Sauber,17.0,2025,1,Melbourne,17.0,27,Kick Sauber,Melbourne
8.0,LEC,16,Ferrari,7.0,2025,1,Melbourne,7.0,16,Ferrari,Melbourne
9.0,PIA,81,McLaren,2.0,2025,1,Melbourne,2.0,81,McLaren,Melbourne
10.0,HAM,44,Ferrari,8.0,2025,1,Melbourne,8.0,44,Ferrari,Melbourne
11.0,GAS,10,Alpine,9.0,2025,1,Melbourne,9.0,10,Alpine,Melbourne
12.0,TSU,22,Racing Bulls,5.0,2025,1,Melbourne,5.0,22,Racing Bulls,Melbourne
13.0,OCO,31,Haas F1 Team,19.0,2025,1,Melbourne,19.0,31,Haas F1 Team,Melbourne
14.0,BEA,87,Haas F1 Team,20.0,2025,1,Melbourne,20.0,87,Haas F1 Team,Melbourne
15.0,LAW,30,Red Bull Racing,18.0,2025,1,Melbourne,18.0,30,Red Bull Racing,Melbourne
16.0,BOR,5,Kick Sauber,15.0,2025,1,Melbourne,15.0,5,Kick Sauber,Melbourne
17.0,ALO,14,Aston Martin,12.0,2025,1,Melbourne,12.0,14,Aston Martin,Melbourne
18.0,SAI,55,Williams,10.0,2025,1,Melbourne,10.0,55,Williams,Melbourne
19.0,DOO,7,Alpine,14.0,2025,1,Melbourne,14.0,7,Alpine,Melbourne
20.0,HAD,6,Racing Bulls,11.0,2025,1,Melbourne,11.0,6,Racing Bulls,Melbourne
1.0,PIA,81,McLaren,1.0,2025,2,Shanghai,1.0,81,McLaren,Shanghai
2.0,NOR,4,McLaren,3.0,2025,2,Shanghai,3.0,4,McLaren,Shanghai
3.0,RUS,63,Mercedes,2.0,2025,2,Shanghai,2.0,63,Mercedes,Shanghai
4.0,VER,1,Red Bull Racing,4.0,2025,2,Shanghai,4.0,1,Red Bull Racing,Shanghai
5.0,OCO,31,Haas F1 Team,11.0,2025,2,Shanghai,11.0,31,Haas F1 Team,Shanghai
6.0,ANT,12,Mercedes,8.0,2025,2,Shanghai,8.0,12,Mercedes,Shanghai
7.0,ALB,23,Williams,10.0,2025,2,Shanghai,10.0,23,Williams,Shanghai
8.0,BEA,87,Haas F1 Team,17.0,2025,2,Shanghai,17.0,87,Haas F1 Team,Shanghai
9.0,STR,18,Aston Martin,14.0,2025,2,Shanghai,14.0,18,Aston Martin,Shanghai
10.0,SAI,55,Williams,15.0,2025,2,Shanghai,15.0,55,Williams,Shanghai
11.0,HAD,6,Racing Bulls,7.0,2025,2,Shanghai,7.0,6,Racing Bulls,Shanghai
12.0,LAW,30,Red Bull Racing,20.0,2025,2,Shanghai,20.0,30,Red Bull Racing,Shanghai
13.0,DOO,7,Alpine,18.0,2025,2,Shanghai,18.0,7,Alpine,Shanghai
14.0,BOR,5,Kick Sauber,19.0,2025,2,Shanghai,19.0,5,Kick Sauber,Shanghai
15.0,HUL,27,Kick Sauber,12.0,2025,2,Shanghai,12.0,27,Kick Sauber,Shanghai
16.0,TSU,22,Racing Bulls,9.0,2025,2,Shanghai,9.0,22,Racing Bulls,Shanghai
17.0,ALO,14,Aston Martin,13.0,2025,2,Shanghai,13.0,14,Aston Martin,Shanghai
18.0,LEC,16,Ferrari,6.0,2025,2,Shanghai,6.0,16,Ferrari,Shanghai
19.0,HAM,44,Ferrari,5.0,2025,2,Shanghai,5.0,44,Ferrari,Shanghai
20.0,GAS,10,Alpine,16.0,2025,2,Shanghai,16.0,10,Alpine,Shanghai
1.0,VER,1,Red Bull Racing,1.0,2025,3,Suzuka,1.0,1,Red Bull Racing,Suzuka
2.0,NOR,4,McLaren,2.0,2025,3,Suzuka,2.0,4,McLaren,Suzuka
3.0,PIA,81,McLaren,3.0,2025,3,Suzuka,3.0,81,McLaren,Suzuka
4.0,LEC,16,Ferrari,4.0,2025,3,Suzuka,4.0,16,Ferrari,Suzuka
5.0,RUS,63,Mercedes,5.0,2025,3,Suzuka,5.0,63,Mercedes,Suzuka
6.0,ANT,12,Mercedes,6.0,2025,3,Suzuka,6.0,12,Mercedes,Suzuka
7.0,HAM,44,Ferrari,8.0,2025,3,Suzuka,8.0,44,Ferrari,Suzuka
8.0,HAD,6,Racing Bulls,7.0,2025,3,Suzuka,7.0,6,Racing Bulls,Suzuka
9.0,ALB,23,Williams,9.0,2025,3,Suzuka,9.0,23,Williams,Suzuka
10.0,BEA,87,Haas F1 Team,10.0,2025,3,Suzuka,10.0,87,Haas F1 Team,Suzuka
11.0,ALO,14,Aston Martin,12.0,2025,3,Suzuka,13.0,14,Aston Martin,Suzuka
12.0,TSU,22,Red Bull Racing,14.0,2025,3,Suzuka,15.0,22,Red Bull Racing,Suzuka
13.0,GAS,10,Alpine,11.0,2025,3,Suzuka,11.0,10,Alpine,Suzuka
14.0,SAI,55,Williams,15.0,2025,3,Suzuka,12.0,55,Williams,Suzuka
15.0,DOO,7,Alpine,19.0,2025,3,Suzuka,19.0,7,Alpine,Suzuka
16.0,HUL,27,Kick Sauber,16.0,2025,3,Suzuka,16.0,27,Kick Sauber,Suzuka
17.0,LAW,30,Racing Bulls,13.0,2025,3,Suzuka,14.0,30,Racing Bulls,Suzuka
18.0,OCO,31,Haas F1 Team,18.0,2025,3,Suzuka,18.0,31,Haas F1 Team,Suzuka
19.0,BOR,5,Kick Sauber,17.0,2025,3,Suzuka,17.0,5,Kick Sauber,Suzuka
20.0,STR,18,Aston Martin,20.0,2025,3,Suzuka,20.0,18,Aston Martin,Suzuka
1.0,PIA,81,McLaren,1.0,2025,4,Sakhir,1.0,81,McLaren,Sakhir
2.0,RUS,63,Mercedes,3.0,2025,4,Sakhir,2.0,63,Mercedes,Sakhir
3.0,NOR,4,McLaren,6.0,2025,4,Sakhir,6.0,4,McLaren,Sakhir
4.0,LEC,16,Ferrari,2.0,2025,4,Sakhir,3.0,16,Ferrari,Sakhir
5.0,HAM,44,Ferrari,9.0,2025,4,Sakhir,9.0,44,Ferrari,Sakhir
6.0,VER,1,Red Bull Racing,7.0,2025,4,Sakhir,7.0,1,Red Bull Racing,Sakhir
7.0,GAS,10,Alpine,4.0,2025,4,Sakhir,5.0,10,Alpine,Sakhir
8.0,OCO,31,Haas F1 Team,14.0,2025,4,Sakhir,14.0,31,Haas F1 Team,Sakhir
9.0,TSU,22,Red Bull Racing,10.0,2025,4,Sakhir,10.0,22,Red Bull Racing,Sakhir
10.0,BEA,87,Haas F1 Team,20.0,2025,4,Sakhir,20.0,87,Haas F1 Team,Sakhir
11.0,ANT,12,Mercedes,5.0,2025,4,Sakhir,4.0,12,Mercedes,Sakhir
12.0,ALB,23,Williams,15.0,2025,4,Sakhir,15.0,23,Williams,Sakhir
13.0,HAD,6,Racing Bulls,12.0,2025,4,Sakhir,12.0,6,Racing Bulls,Sakhir
14.0,DOO,7,Alpine,11.0,2025,4,Sakhir,11.0,7,Alpine,Sakhir
15.0,ALO,14,Aston Martin,13.0,2025,4,Sakhir,13.0,14,Aston Martin,Sakhir
16.0,LAW,30,Racing Bulls,17.0,2025,4,Sakhir,17.0,30,Racing Bulls,Sakhir
17.0,STR,18,Aston Martin,19.0,2025,4,Sakhir,19.0,18,Aston Martin,Sakhir
18.0,BOR,5,Kick Sauber,18.0,2025,4,Sakhir,18.0,5,Kick Sauber,Sakhir
19.0,SAI,55,Williams,8.0,2025,4,Sakhir,8.0,55,Williams,Sakhir
20.0,HUL,27,Kick Sauber,16.0,2025,4,Sakhir,16.0,27,Kick Sauber,Sakhir
1.0,PIA,81,McLaren,2.0,2025,5,Jeddah,2.0,81,McLaren,Jeddah
2.0,VER,1,Red Bull Racing,1.0,2025,5,Jeddah,1.0,1,Red Bull Racing,Jeddah
3.0,LEC,16,Ferrari,4.0,2025,5,Jeddah,4.0,16,Ferrari,Jeddah
4.0,NOR,4,McLaren,10.0,2025,5,Jeddah,10.0,4,McLaren,Jeddah
5.0,RUS,63,Mercedes,3.0,2025,5,Jeddah,3.0,63,Mercedes,Jeddah
6.0,ANT,12,Mercedes,5.0,2025,5,Jeddah,5.0,12,Mercedes,Jeddah
7.0,HAM,44,Ferrari,7.0,2025,5,Jeddah,7.0,44,Ferrari,Jeddah
8.0,SAI,55,Williams,6.0,2025,5,Jeddah,6.0,55,Williams,Jeddah
9.0,ALB,23,Williams,11.0,2025,5,Jeddah,11.0,23,Williams,Jeddah
10.0,HAD,6,Racing Bulls,14.0,2025,5,Jeddah,14.0,6,Racing Bulls,Jeddah
11.0,ALO,14,Aston Martin,13.0,2025,5,Jeddah,13.0,14,Aston Martin,Jeddah
12.0,LAW,30,Racing Bulls,12.0,2025,5,Jeddah,12.0,30,Racing Bulls,Jeddah
13.0,BEA,87,Haas F1 Team,15.0,2025,5,Jeddah,15.0,87,Haas F1 Team,Jeddah
14.0,OCO,31,Haas F1 Team,19.0,2025,5,Jeddah,19.0,31,Haas F1 Team,Jeddah
15.0,HUL,27,Kick Sauber,18.0,2025,5,Jeddah,18.0,27,Kick Sauber,Jeddah
16.0,STR,18,Aston Martin,16.0,2025,5,Jeddah,16.0,18,Aston Martin,Jeddah
17.0,DOO,7,Alpine,17.0,2025,5,Jeddah,17.0,7,Alpine,Jeddah
18.0,BOR,5,Kick Sauber,20.0,2025,5,Jeddah,20.0,5,Kick Sauber,Jeddah
19.0,TSU,22,Red Bull Racing,8.0,2025,5,Jeddah,8.0,22,Red Bull Racing,Jeddah
20.0,GAS,10,Alpine,9.0,2025,5,Jeddah,9.0,10,Alpine,Jeddah
1.0,PIA,81,McLaren,4.0,2025,6,Miami,4.0,81,McLaren,Miami
2.0,NOR,4,McLaren,2.0,2025,6,Miami,2.0,4,McLaren,Miami
3.0,RUS,63,Mercedes,5.0,2025,6,Miami,5.0,63,Mercedes,Miami
4.0,VER,1,Red Bull Racing,1.0,2025,6,Miami,1.0,1,Red Bull Racing,Miami
5.0,ALB,23,Williams,7.0,2025,6,Miami,7.0,23,Williams,Miami
6.0,ANT,12,Mercedes,3.0,2025,6,Miami,3.0,12,Mercedes,Miami
7.0,LEC,16,Ferrari,8.0,2025,6,Miami,8.0,16,Ferrari,Miami
8.0,HAM,44,Ferrari,12.0,2025,6,Miami,12.0,44,Ferrari,Miami
9.0,SAI,55,Williams,6.0,2025,6,Miami,6.0,55,Williams,Miami
10.0,TSU,22,Red Bull Racing,10.0,2025,6,Miami,10.0,22,Red Bull Racing,Miami
11.0,HAD,6,Racing Bulls,11.0,2025,6,Miami,11.0,6,Racing Bulls,Miami
12.0,OCO,31,Haas F1 Team,9.0,2025,6,Miami,9.0,31,Haas F1 Team,Miami
13.0,GAS,10,Alpine,20.0,2025,6,Miami,18.0,10,Alpine,Miami
14.0,HUL,27,Kick Sauber,16.0,2025,6,Miami,16.0,27,Kick Sauber,Miami
15.0,ALO,14,Aston Martin,17.0,2025,6,Miami,17.0,14,Aston Martin,Miami
16.0,STR,18,Aston Martin,18.0,2025,6,Miami,19.0,18,Aston Martin,Miami
17.0,LAW,30,Racing Bulls,15.0,2025,6,Miami,15.0,30,Racing Bulls,Miami
18.0,BOR,5,Kick Sauber,13.0,2025,6,Miami,13.0,5,Kick Sauber,Miami
19.0,BEA,87,Haas F1 Team,19.0,2025,6,Miami,20.0,87,Haas F1 Team,Miami
20.0,DOO,7,Alpine,14.0,2025,6,Miami,14.0,7,Alpine,Miami
1.0,VER,1,Red Bull Racing,2.0,2025,7,Imola,2.0,1,Red Bull Racing,Imola
2.0,NOR,4,McLaren,4.0,2025,7,Imola,4.0,4,McLaren,Imola
3.0,PIA,81,McLaren,1.0,2025,7,Imola,1.0,81,McLaren,Imola
4.0,HAM,44,Ferrari,12.0,2025,7,Imola,12.0,44,Ferrari,Imola
5.0,ALB,23,Williams,7.0,2025,7,Imola,7.0,23,Williams,Imola
6.0,LEC,16,Ferrari,11.0,2025,7,Imola,11.0,16,Ferrari,Imola
7.0,RUS,63,Mercedes,3.0,2025,7,Imola,3.0,63,Mercedes,Imola
8.0,SAI,55,Williams,6.0,2025,7,Imola,6.0,55,Williams,Imola
9.0,HAD,6,Racing Bulls,9.0,2025,7,Imola,9.0,6,Racing Bulls,Imola
10.0,TSU,22,Red Bull Racing,20.0,2025,7,Imola,20.0,22,Red Bull Racing,Imola
11.0,ALO,14,Aston Martin,5.0,2025,7,Imola,5.0,14,Aston Martin,Imola
12.0,HUL,27,Kick Sauber,17.0,2025,7,Imola,17.0,27,Kick Sauber,Imola
13.0,GAS,10,Alpine,10.0,2025,7,Imola,10.0,10,Alpine,Imola
14.0,LAW,30,Racing Bulls,15.0,2025,7,Imola,16.0,30,Racing Bulls,Imola
15.0,STR,18,Aston Martin,8.0,2025,7,Imola,8.0,18,Aston Martin,Imola
16.0,COL,43,Alpine,16.0,2025,7,Imola,15.0,43,Alpine,Imola
17.0,BEA,87,Haas F1 Team,19.0,2025,7,Imola,19.0,87,Haas F1 Team,Imola
18.0,BOR,5,Kick Sauber,14.0,2025,7,Imola,14.0,5,Kick Sauber,Imola
19.0,ANT,12,Mercedes,13.0,2025,7,Imola,13.0,12,Mercedes,Imola
20.0,OCO,31,Haas F1 Team,18.0,2025,7,Imola,18.0,31,Haas F1 Team,Imola
1.0,NOR,4,McLaren,1.0,2025,8,Monaco,1.0,4,McLaren,Monaco
2.0,LEC,16,Ferrari,2.0,2025,8,Monaco,2.0,16,Ferrari,Monaco
3.0,PIA,81,McLaren,3.0,2025,8,Monaco,3.0,81,McLaren,Monaco
4.0,VER,1,Red Bull Racing,4.0,2025,8,Monaco,5.0,1,Red Bull Racing,Monaco
5.0,HAM,44,Ferrari,7.0,2025,8,Monaco,4.0,44,Ferrari,Monaco
6.0,HAD,6,Racing Bulls,5.0,2025,8,Monaco,6.0,6,Racing Bulls,Monaco
7.0,OCO,31,Haas F1 Team,8.0,2025,8,Monaco,8.0,31,Haas F1 Team,Monaco
8.0,LAW,30,Racing Bulls,9.0,2025,8,Monaco,9.0,30,Racing Bulls,Monaco
9.0,ALB,23,Williams,10.0,2025,8,Monaco,10.0,23,Williams,Monaco
10.0,SAI,55,Williams,11.0,2025,8,Monaco,11.0,55,Williams,Monaco
